,BurstID,Date,MJD,MJD(bary@inf freq.),DM,DMError,width,widtherror,flux,fluxerror,bandwidth,bandwidtherror,Lower_Freq.(MHz),Lower_Freq_err(MHz),feakfrequency,feakfrequencyerror,Upper_Freq.(MHz),Upper_freq_err(MHz),Tsamp(s),Nchan,fluence_mJyms,fluenceerror,energy,energyerror,note,bestfit,saturation_tag
3526,B03527,20240311,60380.182451746,60380.178547636,529.9,0.1,2.34,0.06,223.38,11.45,413.6,7.2,1008.5,3.5,1215.3,3.7,1422.1,6.3,4.9152e-05,4096,521.8,29.96,9.17676e+37,5.50558e+36,NA,CDF,False
3527,B03528,20240311,60380.182452196,60380.178548086,528.6,0.2,2.17,0.06,276.57,5.2,203.6,10.8,1295.7,10.8,1397.6,5.4,1499.4,0.8,4.9152e-05,4096,600.2,19.83,5.19611e+37,3.24701e+36,NA,CDF,False
3528,B03529,20240311,60380.182452906,60380.178548796,528.0,0.3,1.29,0.13,57.5,3.42,184.2,4.4,997.3,2.4,1089.4,1.0,1181.5,2.4,4.9152e-05,4096,73.95,8.77,5.79188e+36,7.00825e+35,NA,Gaussian,False
3529,B03530,20240311,60380.182465731,60380.178561621,529.3,0.2,3.47,0.05,478.28,25.14,497.1,99.4,1002.4,70.3,1250.9,70.3,1499.5,70.3,4.9152e-05,4096,1657.74,90.83,3.50401e+38,7.2648900000000005e+37,NA,Manual,False
3530,B03531,20240311,60380.182490544,60380.178586435,528.7,0.1,1.6,0.12,80.95,5.14,162.8,4.5,1387.3,2.6,1468.7,1.2,1550.1,2.6,4.9152e-05,4096,129.12,12.78,8.938539999999999e+36,9.18257e+35,NA,Gaussian,False
3531,B03532,20240311,60380.182515498,60380.17861139,529.4,0.3,6.16,0.11,181.5,6.37,348.0,48.0,1151.3,48.0,1325.3,24.0,1499.3,0.9,4.9152e-05,4096,1117.45,44.07,1.6535199999999998e+38,2.37211e+37,NA,CDF,False
3532,B03533,20240311,60380.18261925,60380.178715146,529.0,0.1,1.95,0.09,79.51,3.56,465.2,20.0,1094.9,10.9,1327.5,4.5,1560.1,10.9,4.9152e-05,4096,155.41,10.19,3.07405e+37,2.41076e+36,NA,Gaussian,False
3533,B03534,20240311,60380.182831632,60380.178927537,529.5,0.4,3.48,0.41,67.17,1.39,76.6,11.9,1033.8,8.1,1072.1,6.0,1110.5,8.7,4.9152e-05,4096,233.78,27.72,7.61452e+36,1.48804e+36,NA,CDF,False
3534,B03535,20240311,60380.182935169,60380.179031078,529.8,0.3,1.94,0.05,992.86,41.46,328.2,9.1,1170.7,9.0,1334.8,4.5,1498.9,0.9,4.9152e-05,4096,1926.27,94.36,2.68818e+38,1.51311e+37,NA,CDF,False
3535,B03536,20240311,60380.182935283,60380.179031192,529.8,0.3,1.52,0.09,71.43,3.17,224.6,20.3,1231.9,19.7,1344.2,9.8,1456.4,4.9,4.9152e-05,4096,108.47,8.16,1.0358800000000001e+37,1.21801e+36,NA,CDF,False
3536,B03537,20240311,60380.182958257,60380.179054166,529.5,0.1,8.78,0.18,182.93,7.89,496.3,2.9,1002.6,1.0,1250.7,1.4,1498.8,2.7,4.9152e-05,4096,1605.44,76.48,3.388e+38,1.62613e+37,NA,CDF,False
3537,B03538,20240311,60380.182961875,60380.179057785,528.9,0.3,2.02,0.16,75.77,5.34,156.7,2.2,999.2,1.2,1077.6,0.5,1155.9,1.2,4.9152e-05,4096,152.8,16.08,1.0180900000000001e+37,1.0806599999999999e+36,NA,Gaussian,False
3538,B03539,20240311,60380.182963541,60380.179059451,530.5,0.1,2.55,0.05,335.3,23.94,477.6,7.1,1018.2,6.3,1257.0,3.5,1495.8,3.2,4.9152e-05,4096,853.84,63.59,1.73399e+38,1.31683e+37,NA,CDF,False
3539,B03540,20240311,60380.182986943,60380.179082853,527.3,1.2,3.52,0.24,159.8,3.75,126.2,10.3,1002.6,1.0,1065.7,5.1,1128.8,10.2,4.9152e-05,4096,562.62,40.61,3.01911e+37,3.28955e+36,NA,CDF,False
3540,B03541,20240311,60380.183063716,60380.179159629,530.1,0.8,1.32,0.17,46.63,2.53,159.4,6.3,1358.4,3.5,1438.1,1.5,1517.8,3.5,4.9152e-05,4096,61.53,8.63,4.1703299999999996e+36,6.07994e+35,NA,Gaussian,False
3541,B03542,20240311,60380.183383577,60380.179479503,528.6,0.2,1.75,0.08,243.19,5.99,109.5,3.8,1002.8,1.3,1057.6,1.9,1112.3,3.6,4.9152e-05,4096,425.57,23.1,1.98149e+37,1.27677e+36,NA,CDF,False
3542,B03543,20240311,60380.183493573,60380.179589503,528.1,0.1,2.46,0.06,282.53,9.93,452.2,6.0,1045.2,5.2,1271.3,3.0,1497.4,3.0,4.9152e-05,4096,695.84,29.87,1.33797e+38,6.01223e+36,NA,CDF,False
3543,B03544,20240311,60380.183494487,60380.179590417,530.4,0.2,2.38,0.32,75.41,1.88,118.0,12.6,1003.5,1.9,1062.5,6.3,1121.5,12.4,4.9152e-05,4096,179.38,24.62,9.000359999999999e+36,1.56494e+36,NA,CDF,False
3544,B03545,20240311,60380.183501237,60380.179597167,527.6,0.5,2.4,0.1,108.89,7.33,230.0,24.3,1265.8,23.8,1380.8,12.2,1495.8,5.2,4.9152e-05,4096,261.02,20.92,2.55277e+37,3.38502e+36,NA,CDF,False
3545,B03546,20240311,60380.183504026,60380.179599956,528.6,0.1,8.27,0.07,486.71,22.12,373.8,5.7,1124.9,5.6,1311.8,2.8,1498.7,1.1,4.9152e-05,4096,4025.6,186.48,6.39843e+38,3.12045e+37,NA,CDF,False
3546,B03547,20240311,60380.183504381,60380.179600311,528.3,0.1,1.75,0.14,103.49,4.71,81.9,1.9,996.2,1.0,1037.1,0.4,1078.1,1.0,4.9152e-05,4096,180.74,16.48,6.29434e+36,5.92061e+35,NA,Gaussian,False
3547,B03548,20240311,60380.183576894,60380.179672827,529.3,0.1,4.03,0.51,47.93,1.04,138.4,7.4,1007.9,3.7,1077.1,3.7,1146.3,6.4,4.9152e-05,4096,193.13,24.79,1.1365500000000002e+37,1.58016e+36,NA,CDF,False
3548,B03549,20240311,60380.18361445,60380.179710385,531.3,0.1,3.2,0.05,353.74,23.69,475.3,5.9,1011.6,3.3,1249.3,2.6,1487.0,4.8,4.9152e-05,4096,1132.35,78.29,2.28851e+38,1.60755e+37,NA,CDF,False
3549,B03550,20240311,60380.183614682,60380.179710617,530.5,0.1,2.99,0.11,116.54,4.23,307.8,16.0,1060.3,4.0,1214.2,8.0,1368.1,15.5,4.9152e-05,4096,348.05,17.63,4.55533e+37,3.30669e+36,NA,CDF,False
3550,B03551,20240311,60380.183615051,60380.179710986,528.7,0.1,4.6,0.06,334.06,22.97,358.0,16.3,1004.4,2.4,1183.4,8.2,1362.4,16.1,4.9152e-05,4096,1535.03,107.69,2.3367e+38,1.95433e+37,NA,CDF,False
3551,B03552,20240311,60380.183615574,60380.179711509,529.2,0.1,6.38,0.14,136.03,9.4,460.9,92.2,1000.4,65.2,1230.9,65.2,1461.4,65.2,4.9152e-05,4096,867.46,63.06,1.7000399999999999e+38,3.61839e+37,NA,Manual,False
3552,B03553,20240311,60380.183671425,60380.179767362,529.8,0.2,6.52,0.33,63.31,2.24,310.0,5.1,1189.2,5.0,1344.2,2.5,1499.3,1.0,4.9152e-05,4096,413.09,25.66,5.445170000000001e+37,3.49896e+36,NA,CDF,False
3553,B03554,20240311,60380.183671662,60380.179767599,529.9,0.2,3.63,0.11,112.15,7.33,383.7,7.4,1114.5,7.2,1306.3,3.7,1498.2,1.8,4.9152e-05,4096,406.99,29.44,6.6402e+37,4.9703799999999996e+36,NA,CDF,False
3554,B03555,20240311,60380.183672085,60380.179768022,529.3,0.2,4.16,0.38,30.59,1.24,457.0,91.4,1000.4,64.6,1228.9,64.6,1457.5,64.6,4.9152e-05,4096,127.1,12.85,2.4698500000000004e+37,5.53462e+36,NA,Manual,False
3555,B03556,20240311,60380.183677715,60380.179773652,529.4,0.1,2.0,0.06,252.39,8.89,429.2,6.5,1070.2,6.5,1284.8,3.3,1499.4,0.8,4.9152e-05,4096,503.87,22.88,9.19569e+37,4.4008799999999997e+36,NA,CDF,False
3556,B03557,20240311,60380.183690677,60380.179786615,529.6,0.1,5.53,0.11,153.21,5.54,402.1,14.3,1097.3,14.3,1298.3,7.1,1499.3,0.9,4.9152e-05,4096,847.28,35.3,1.4486499999999999e+38,7.935229999999999e+36,NA,CDF,False
3557,B03558,20240311,60380.183777717,60380.179873658,529.2,0.2,2.68,0.45,27.83,1.34,179.2,8.8,1337.7,4.9,1427.3,2.1,1516.9,4.9,4.9152e-05,4096,74.65,13.08,5.688500000000001e+36,1.03506e+36,NA,Gaussian,False
3558,B03559,20240311,60380.183777849,60380.17987379,529.2,0.2,2.51,0.15,61.11,2.22,243.2,22.8,1222.3,21.4,1343.9,11.4,1465.5,7.9,4.9152e-05,4096,153.62,11.0,1.58863e+37,1.87386e+36,NA,CDF,False
3559,B03560,20240311,60380.183789286,60380.179885227,530.3,0.1,2.14,0.05,498.39,19.02,415.1,8.0,1084.2,7.9,1291.8,4.0,1499.3,0.9,4.9152e-05,4096,1066.82,47.95,1.8829999999999998e+38,9.20919e+36,NA,CDF,False
3560,B03561,20240311,60380.183790542,60380.179886483,527.3,0.3,2.56,0.13,86.92,2.84,243.9,22.9,1157.5,5.5,1279.5,11.5,1401.4,22.2,4.9152e-05,4096,222.76,13.16,2.31027e+37,2.5627499999999998e+36,NA,CDF,False
3561,B03562,20240311,60380.183866868,60380.179962812,529.9,0.1,4.18,0.21,133.65,3.02,180.8,9.1,1002.5,0.9,1092.9,4.5,1183.3,9.0,4.9152e-05,4096,559.1,30.23,4.29826e+37,3.1749000000000004e+36,NA,CDF,False
3562,B03563,20240311,60380.18390274,60380.179998686,531.8,0.2,3.55,0.15,108.34,2.12,248.4,7.5,1034.9,5.1,1159.1,3.8,1283.3,5.5,4.9152e-05,4096,384.86,18.18,4.0649700000000004e+37,2.27859e+36,NA,CDF,False
3563,B03564,20240311,60380.184127925,60380.180223879,528.4,0.1,4.02,0.08,181.47,8.14,482.9,7.2,1012.1,3.5,1253.6,3.6,1495.0,6.2,4.9152e-05,4096,729.32,35.86,1.4975399999999998e+38,7.69511e+36,NA,CDF,False
3564,B03565,20240311,60380.184130141,60380.180226095,528.0,0.1,8.82,0.1,508.88,11.82,200.5,10.0,1002.4,0.8,1102.7,5.0,1202.9,10.0,4.9152e-05,4096,4490.34,115.96,3.8282199999999996e+38,2.15011e+37,NA,CDF,False
3565,B03566,20240311,60380.1841925,60380.180288457,529.8,0.3,2.33,0.34,23.53,1.0,407.8,13.3,1141.2,7.3,1345.1,3.0,1549.0,7.3,4.9152e-05,4096,54.73,8.37,9.49095e+36,1.48449e+36,NA,Gaussian,False
3566,B03567,20240311,60380.184208812,60380.180304769,529.3,0.1,2.16,0.15,70.82,1.37,228.8,11.8,1014.5,10.6,1128.8,5.9,1243.2,5.2,4.9152e-05,4096,153.04,11.09,1.48894e+37,1.3242000000000001e+36,NA,CDF,False
3567,B03568,20240311,60380.184326444,60380.180422406,528.0,0.1,1.04,0.06,158.48,5.56,261.0,10.7,1223.3,6.3,1353.7,5.4,1484.2,8.7,4.9152e-05,4096,164.05,10.63,1.8206200000000001e+37,1.39639e+36,NA,CDF,False
3568,B03569,20240311,60380.184410596,60380.180506561,529.6,0.9,2.6,0.27,39.94,2.21,281.2,6.0,1040.9,3.4,1181.5,1.5,1322.1,3.4,4.9152e-05,4096,103.67,12.34,1.23961e+37,1.49955e+36,NA,Gaussian,False
3569,B03570,20240311,60380.1844588,60380.180554767,529.7,0.1,1.06,0.11,62.63,3.38,143.6,28.7,1355.9,20.3,1427.7,20.3,1499.5,20.3,4.9152e-05,4096,66.2,7.73,4.04223e+36,9.35523e+35,NA,Manual,False
3570,B03571,20240311,60380.184458859,60380.180554826,529.4,0.3,2.15,0.07,111.9,6.07,467.2,7.3,1025.5,4.0,1259.1,3.6,1492.7,6.1,4.9152e-05,4096,240.93,15.43,4.7863e+37,3.15522e+36,NA,CDF,False
3571,B03572,20240311,60380.184719769,60380.180815746,532.8,0.2,3.44,0.09,135.57,8.39,439.3,14.2,1089.6,7.8,1309.3,3.2,1528.9,7.8,4.9152e-05,4096,466.83,31.48,8.72015e+37,6.5211e+36,NA,Gaussian,False
3572,B03573,20240311,60380.184749884,60380.180845862,529.3,0.2,2.83,0.11,143.22,2.82,222.9,5.2,1011.5,3.6,1122.9,2.6,1234.3,3.8,4.9152e-05,4096,404.71,17.3,3.8358100000000003e+37,1.8680799999999998e+36,NA,CDF,False
3573,B03574,20240311,60380.184753839,60380.180849817,530.3,0.4,4.3,0.22,160.05,3.9,139.7,5.7,1002.5,0.8,1072.3,2.8,1142.2,5.6,4.9152e-05,4096,687.71,39.33,4.0851100000000004e+37,2.86986e+36,NA,CDF,False
3574,B03575,20240311,60380.184821851,60380.180917832,529.3,0.3,4.27,0.61,44.57,0.95,144.0,22.9,1016.6,4.4,1088.6,11.5,1160.6,22.5,4.9152e-05,4096,190.19,27.42,1.1645100000000001e+37,2.4997299999999998e+36,NA,CDF,False
3575,B03576,20240311,60380.184863457,60380.18095944,528.1,0.1,4.66,0.06,441.01,15.47,351.0,5.2,1008.0,4.2,1183.5,2.6,1359.0,3.0,4.9152e-05,4096,2055.28,76.96,3.06749e+38,1.2353200000000001e+37,NA,CDF,False
3576,B03577,20240311,60380.184863826,60380.180959809,528.1,0.9,2.72,0.32,67.09,3.64,92.0,2.3,1002.3,1.3,1048.3,0.6,1094.3,1.3,4.9152e-05,4096,182.69,23.69,7.146649999999999e+36,9.43965e+35,NA,Gaussian,False
3577,B03578,20240311,60380.184936411,60380.181032396,530.0,0.3,1.96,0.2,40.69,1.88,241.7,13.4,1016.6,3.5,1137.5,6.4,1258.3,13.0,4.9152e-05,4096,79.64,9.1,8.184509999999999e+36,1.03942e+36,NA,CDF,False
3578,B03579,20240311,60380.18497505,60380.181071037,530.5,0.7,2.32,0.41,26.28,1.38,240.6,7.1,1000.3,4.0,1120.6,1.8,1240.9,4.0,4.9152e-05,4096,60.88,11.29,6.2283e+36,1.16974e+36,NA,Gaussian,False
3579,B03580,20240311,60380.184982714,60380.181078701,529.5,0.1,4.75,0.25,98.4,2.08,244.1,2.8,1002.6,1.0,1124.6,1.4,1246.7,2.6,4.9152e-05,4096,467.21,26.11,4.84938e+37,2.7661199999999997e+36,NA,CDF,False
3580,B03581,20240311,60380.184990656,60380.181086643,531.9,0.1,3.36,0.08,160.48,7.45,476.9,4.0,1021.5,3.7,1260.0,2.1,1498.4,1.5,4.9152e-05,4096,538.69,27.9,1.09237e+38,5.73232e+36,NA,CDF,False
3581,B03582,20240311,60380.185101485,60380.181197477,529.8,0.7,2.03,0.13,49.99,2.26,358.1,17.5,1012.4,3.3,1191.5,8.7,1370.6,17.2,4.9152e-05,4096,101.32,8.01,1.54284e+37,1.43402e+36,NA,CDF,False
3582,B03583,20240311,60380.185101976,60380.181197968,529.5,0.3,1.59,0.06,209.24,9.44,170.7,4.4,1323.0,2.4,1408.3,1.0,1493.7,2.4,4.9152e-05,4096,333.38,19.42,2.4198100000000004e+37,1.54145e+36,NA,Gaussian,False
3583,B03584,20240311,60380.185102116,60380.181198108,529.4,0.3,2.9,0.34,25.07,1.13,249.9,6.2,1044.9,3.5,1169.8,1.5,1294.8,3.5,4.9152e-05,4096,72.78,9.14,7.73379e+36,9.898460000000001e+35,NA,Gaussian,False
3584,B03585,20240311,60380.185102932,60380.181198924,529.3,0.2,5.61,0.15,95.27,4.34,462.9,92.6,1036.6,65.5,1268.0,65.5,1499.5,65.5,4.9152e-05,4096,534.2,28.39,1.05147e+38,2.17637e+37,NA,Manual,False
3585,B03586,20240311,60380.185103469,60380.181199461,528.3,0.1,4.17,0.05,642.79,29.27,499.0,99.8,1000.4,70.6,1249.9,70.6,1499.5,70.6,4.9152e-05,4096,2683.55,126.78,5.69395e+38,1.17013e+38,NA,Manual,True
3586,B03587,20240311,60380.185154073,60380.181250067,528.7,0.1,4.58,0.77,20.2,0.91,250.2,4.9,1108.7,2.8,1233.8,1.3,1358.9,2.8,4.9152e-05,4096,92.61,16.08,9.85232e+36,1.72168e+36,NA,Gaussian,False
3587,B03588,20240311,60380.185170279,60380.181266273,531.4,0.2,6.0,0.23,78.77,2.77,385.4,10.3,1070.5,5.8,1263.2,5.2,1455.9,8.5,4.9152e-05,4096,472.8,24.47,7.748050000000001e+37,4.5137899999999996e+36,NA,CDF,False
3588,B03589,20240311,60380.185233294,60380.181329291,526.7,1.5,1.9,0.38,49.04,1.33,70.2,8.1,1003.3,4.1,1038.4,4.0,1073.5,7.0,4.9152e-05,4096,93.35,18.69,2.78651e+36,6.43945e+35,NA,CDF,False
3589,B03590,20240311,60380.185250905,60380.181346902,529.4,1.1,0.85,0.09,60.23,2.93,168.7,5.4,1264.3,3.0,1348.7,1.3,1433.0,3.0,4.9152e-05,4096,51.15,6.09,3.66936e+36,4.52294e+35,NA,Gaussian,False
3590,B03591,20240311,60380.185251083,60380.18134708,528.7,0.1,1.95,0.15,63.74,2.99,165.0,5.0,1334.6,2.8,1417.0,1.2,1499.5,2.8,4.9152e-05,4096,124.13,11.3,8.708759999999999e+36,8.354130000000001e+35,NA,Gaussian,False
3591,B03592,20240311,60380.185252923,60380.181348921,531.6,0.1,2.91,0.08,139.22,6.76,359.6,17.8,1127.4,17.1,1307.2,8.6,1487.0,4.8,4.9152e-05,4096,405.5,22.74,6.20039e+37,4.63732e+36,NA,CDF,False
3592,B03593,20240311,60380.185253355,60380.181349353,527.3,0.1,2.27,0.08,188.88,3.96,187.6,6.6,1008.9,3.5,1102.7,3.3,1196.4,5.5,4.9152e-05,4096,427.9,17.34,3.41331e+37,1.83147e+36,NA,CDF,False
3593,B03594,20240311,60380.185284849,60380.181380848,527.5,1.9,2.36,0.14,78.71,1.47,163.8,11.1,1319.4,7.8,1401.3,5.6,1483.2,7.9,4.9152e-05,4096,185.74,11.58,1.29367e+37,1.19119e+36,NA,CDF,False
3594,B03595,20240311,60380.1852853,60380.181381299,528.6,0.1,2.14,0.12,96.77,2.73,320.8,18.3,1003.4,1.5,1163.8,9.2,1324.2,18.2,4.9152e-05,4096,206.78,12.88,2.8206400000000003e+37,2.38272e+36,NA,CDF,False
3595,B03596,20240311,60380.185285586,60380.181381585,529.6,0.1,2.47,0.18,72.3,1.41,217.4,13.2,1036.7,7.9,1145.3,6.6,1254.0,10.6,4.9152e-05,4096,178.56,13.44,1.65064e+37,1.59656e+36,NA,CDF,False
3596,B03597,20240311,60380.185285782,60380.181381781,529.6,0.1,3.46,0.72,31.49,1.49,100.0,3.1,1003.6,1.7,1053.6,0.7,1103.6,1.7,4.9152e-05,4096,108.92,23.17,4.63154e+36,9.9568e+35,NA,Gaussian,False
3597,B03598,20240311,60380.185286396,60380.181382395,528.6,0.1,3.61,0.14,161.43,3.83,141.1,7.5,1002.6,1.0,1073.1,3.8,1143.7,7.4,4.9152e-05,4096,582.07,27.16,3.49224e+37,2.47011e+36,NA,CDF,False
3598,B03599,20240311,60380.185287825,60380.181383824,529.8,0.4,4.57,0.21,136.87,3.25,139.3,5.4,1002.6,1.0,1072.2,2.7,1141.9,5.3,4.9152e-05,4096,625.21,32.51,3.70323e+37,2.4017099999999998e+36,NA,CDF,False
3599,B03600,20240311,60380.185380386,60380.181476388,526.2,1.7,1.65,0.22,34.05,2.33,223.8,9.1,1344.7,5.1,1456.6,2.4,1568.5,5.1,4.9152e-05,4096,56.17,8.46,5.345429999999999e+36,8.34293e+35,NA,Gaussian,False
3600,B03601,20240311,60380.185428518,60380.181524522,529.5,0.1,2.89,0.06,300.52,8.27,319.8,5.3,1002.6,1.0,1162.5,2.7,1322.4,5.2,4.9152e-05,4096,868.81,30.03,1.18143e+38,4.52826e+36,NA,CDF,False
3601,B03602,20240311,60380.185566777,60380.181662787,527.7,0.6,4.82,0.52,47.25,3.17,125.6,1.8,1000.6,1.0,1063.4,0.4,1126.2,1.0,4.9152e-05,4096,227.91,28.99,1.21721e+37,1.5578799999999998e+36,NA,Gaussian,False
3602,B03603,20240311,60380.185581627,60380.181677637,528.2,0.2,2.4,0.19,51.38,1.98,245.8,10.8,1207.4,9.1,1330.3,4.9,1453.2,5.8,4.9152e-05,4096,123.35,10.81,1.2891900000000002e+37,1.26392e+36,NA,CDF,False
3603,B03604,20240311,60380.18558443,60380.18168044,529.5,0.1,1.72,0.07,120.05,4.44,449.8,18.7,1036.8,15.9,1261.7,9.3,1486.6,9.9,4.9152e-05,4096,206.61,10.97,3.95168e+37,2.66513e+36,NA,CDF,False
3604,B03605,20240311,60380.185711206,60380.181807221,529.5,0.1,3.13,0.07,181.01,6.31,394.6,19.2,1077.9,16.3,1275.2,9.6,1472.5,10.2,4.9152e-05,4096,566.76,23.62,9.509499999999999e+37,6.09277e+36,NA,CDF,False
3605,B03606,20240311,60380.185830081,60380.181926101,532.2,0.4,5.66,0.46,51.58,1.11,253.6,16.4,1033.8,15.4,1160.6,8.2,1287.4,5.5,4.9152e-05,4096,292.2,24.58,3.1508700000000003e+37,3.3428299999999996e+36,NA,CDF,False
3606,B03607,20240311,60380.185894907,60380.181990929,528.5,0.1,1.41,0.05,506.29,19.81,341.3,12.7,1158.1,12.7,1328.7,6.3,1499.3,0.9,4.9152e-05,4096,713.02,37.73,1.03477e+38,6.69359e+36,NA,CDF,False
3607,B03608,20240311,60380.185897975,60380.181993997,529.7,0.1,2.02,0.07,153.52,6.68,302.7,60.5,1196.7,42.8,1348.1,42.8,1499.5,42.8,4.9152e-05,4096,309.82,17.21,3.9877700000000004e+37,8.27223e+36,NA,Manual,False
3608,B03609,20240311,60380.18589808,60380.181994102,528.8,0.1,2.46,0.11,102.11,4.44,289.6,5.9,969.1,3.3,1113.9,1.4,1258.7,3.3,4.9152e-05,4096,251.67,15.5,3.09914e+37,2.01016e+36,NA,Gaussian,False
3609,B03610,20240311,60380.185974675,60380.1820707,528.1,1.7,1.74,0.31,31.25,1.37,175.0,6.3,996.0,3.5,1083.5,1.5,1171.0,3.5,4.9152e-05,4096,54.34,9.93,4.04338e+36,7.53188e+35,NA,Gaussian,False
3610,B03611,20240311,60380.186099102,60380.182195132,528.4,0.2,2.46,0.34,63.51,1.35,83.1,8.6,1009.9,4.2,1051.5,4.3,1093.0,7.5,4.9152e-05,4096,156.18,21.63,5.51858e+36,9.54237e+35,NA,CDF,False
3611,B03612,20240311,60380.18619083,60380.182286864,529.2,0.1,2.06,0.06,258.01,9.4,478.1,11.4,1009.7,4.6,1248.7,5.7,1487.8,10.4,4.9152e-05,4096,530.48,24.1,1.07844e+38,5.533400000000001e+36,NA,CDF,False
3612,B03613,20240311,60380.186483775,60380.18257982,528.6,0.3,2.16,0.07,186.15,4.26,204.1,10.4,1295.1,10.4,1397.1,5.2,1499.2,1.1,4.9152e-05,4096,401.84,16.57,3.48735e+37,2.28587e+36,NA,CDF,False
3613,B03614,20240311,60380.186495203,60380.182591248,528.9,0.1,2.17,0.07,206.95,4.35,264.5,10.5,1002.6,1.1,1134.9,5.2,1267.1,10.4,4.9152e-05,4096,449.51,16.67,5.055590000000001e+37,2.7465899999999997e+36,NA,CDF,False
3614,B03615,20240311,60380.18653316,60380.182629207,527.9,0.3,3.96,0.52,51.32,1.15,113.1,10.1,1010.0,3.6,1066.5,5.1,1123.0,9.4,4.9152e-05,4096,203.21,27.3,9.77261e+36,1.57644e+36,NA,CDF,False
3615,B03616,20240311,60380.186616099,60380.182712149,530.8,0.5,2.65,0.1,134.15,5.53,275.8,12.8,1220.9,11.7,1358.8,6.4,1496.7,5.2,4.9152e-05,4096,354.94,19.71,4.16253e+37,3.0122699999999997e+36,NA,CDF,False
3616,B03617,20240311,60380.18687858,60380.18297464,527.4,0.8,1.2,0.12,60.3,2.74,184.0,6.3,1324.8,3.5,1416.7,1.5,1508.7,3.5,4.9152e-05,4096,72.24,8.09,5.65192e+36,6.61614e+35,NA,Gaussian,False
3617,B03618,20240311,60380.186992125,60380.183088189,530.4,0.1,2.62,0.16,63.56,2.74,304.4,12.1,1016.4,4.8,1168.6,5.9,1320.8,11.1,4.9152e-05,4096,166.73,12.58,2.158e+37,1.8404000000000002e+36,NA,CDF,False
3618,B03619,20240311,60380.187092473,60380.183188541,529.0,0.1,1.45,0.06,216.37,4.88,209.8,4.8,1289.5,4.8,1394.4,2.4,1499.3,0.9,4.9152e-05,4096,313.67,14.71,2.7982e+37,1.4597399999999999e+36,NA,CDF,False
3619,B03620,20240311,60380.187266453,60380.183362528,529.1,0.1,6.84,0.08,617.97,13.63,247.4,3.1,1002.6,1.1,1126.3,1.5,1250.0,2.9,4.9152e-05,4096,4224.27,104.08,4.44381e+38,1.2283400000000001e+37,NA,CDF,False
3620,B03621,20240311,60380.187307053,60380.183403129,528.6,0.3,5.0,0.05,938.83,38.43,275.1,3.2,1224.2,3.0,1361.8,1.6,1499.3,0.9,4.9152e-05,4096,4695.82,198.56,5.49296e+38,2.4089300000000003e+37,NA,CDF,True
3621,B03622,20240311,60380.187324115,60380.183420192,529.1,0.2,5.47,0.72,50.47,1.17,103.3,11.2,1005.4,3.1,1057.0,5.6,1108.7,10.8,4.9152e-05,4096,275.89,37.05,1.21184e+37,2.09174e+36,NA,CDF,False
3622,B03623,20240311,60380.18732985,60380.183425927,528.2,0.3,1.81,0.13,119.99,2.64,80.4,9.3,1009.0,3.8,1049.2,4.6,1089.4,8.4,4.9152e-05,4096,217.11,16.19,7.42246e+36,1.0216e+36,NA,CDF,False
3623,B03624,20240311,60380.187368047,60380.183464126,529.4,0.1,2.6,0.09,127.39,4.68,278.3,6.3,1220.5,6.1,1359.6,3.1,1498.8,1.5,4.9152e-05,4096,331.53,16.67,3.92318e+37,2.16373e+36,NA,CDF,False
3624,B03625,20240311,60380.187404356,60380.183500436,529.0,0.1,1.41,0.06,148.91,6.19,369.1,15.3,1038.8,13.4,1223.4,6.9,1408.0,7.5,4.9152e-05,4096,210.7,12.41,3.30683e+37,2.38115e+36,NA,CDF,False
3625,B03626,20240311,60380.187473201,60380.183569284,531.9,1.2,5.06,0.12,154.74,7.07,358.4,5.9,1019.4,4.0,1198.6,2.8,1377.8,4.3,4.9152e-05,4096,782.36,40.03,1.1922799999999999e+38,6.408109999999999e+36,NA,CDF,False
3626,B03627,20240311,60380.187532333,60380.183628418,529.2,0.2,2.49,0.26,37.66,1.41,278.9,16.0,1036.4,4.7,1175.8,7.6,1315.3,15.3,4.9152e-05,4096,93.8,10.24,1.11241e+37,1.37228e+36,NA,CDF,False
3627,B03628,20240311,60380.187597919,60380.183694007,529.5,0.1,3.48,0.06,265.35,10.71,295.1,8.5,1204.3,8.4,1351.8,4.2,1499.3,0.8,4.9152e-05,4096,922.12,40.96,1.15707e+38,6.125809999999999e+36,NA,CDF,False
3628,B03629,20240311,60380.187598038,60380.183694126,529.5,0.1,2.87,0.1,97.01,4.11,499.0,99.8,1000.4,70.6,1249.9,70.6,1499.5,70.6,4.9152e-05,4096,278.71,15.0,5.913720000000001e+37,1.2248300000000001e+37,NA,Manual,False
3629,B03630,20240311,60380.187598252,60380.18369434,529.5,0.1,3.29,0.1,157.87,3.09,197.2,5.2,1300.5,3.9,1399.2,2.6,1497.8,3.5,4.9152e-05,4096,519.62,18.15,4.3571e+37,1.90705e+36,NA,CDF,False
3630,B03631,20240311,60380.187598488,60380.183694576,529.5,0.1,7.43,0.18,114.91,4.87,473.8,6.6,1016.2,3.6,1253.2,3.4,1490.1,5.6,4.9152e-05,4096,853.51,41.7,1.71951e+38,8.73569e+36,NA,CDF,False
