,fil_name,DM,tsamp,fsamp,sn_peak,sn_peak_idx
112,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52782_cor_O8.fil,527.82,6.4e-05,0.125,71.42965952752925,24189
113,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52783_cor_O8.fil,527.83,6.4e-05,0.125,70.98369477381486,24189
114,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52784_cor_O8.fil,527.84,6.4e-05,0.125,71.46612339653855,24189
115,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52785_cor_O8.fil,527.85,6.4e-05,0.125,71.97408475154002,24189
116,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52786_cor_O8.fil,527.86,6.4e-05,0.125,72.47246960406603,24189
117,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52787_cor_O8.fil,527.87,6.4e-05,0.125,72.46650838544367,24189
118,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52788_cor_O8.fil,527.88,6.4e-05,0.125,72.5436164088212,24189
119,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52789_cor_O8.fil,527.89,6.4e-05,0.125,73.21787091347633,24189
120,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52790_cor_O8.fil,527.9,6.4e-05,0.125,73.58863786528326,24189
121,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52791_cor_O8.fil,527.91,6.4e-05,0.125,72.82519279751949,24189
122,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52792_cor_O8.fil,527.92,6.4e-05,0.125,72.60001970910452,24189
123,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52793_cor_O8.fil,527.93,6.4e-05,0.125,73.55109064747583,24189
124,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52794_cor_O8.fil,527.94,6.4e-05,0.125,72.97975328126765,24189
125,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52795_cor_O8.fil,527.95,6.4e-05,0.125,72.75695597647038,24189
126,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52796_cor_O8.fil,527.96,6.4e-05,0.125,73.42426282297737,24189
127,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52797_cor_O8.fil,527.97,6.4e-05,0.125,73.21622001221543,24189
128,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52798_cor_O8.fil,527.98,6.4e-05,0.125,73.86472616864313,24189
129,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52799_cor_O8.fil,527.99,6.4e-05,0.125,73.37635666997173,24189
130,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52800_cor_O8.fil,528.0,6.4e-05,0.125,73.4109157855111,24189
131,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52801_cor_O8.fil,528.01,6.4e-05,0.125,72.17614237566879,24189
132,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52802_cor_O8.fil,528.02,6.4e-05,0.125,72.66424817876968,24189
133,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52803_cor_O8.fil,528.03,6.4e-05,0.125,72.24990535065815,24189
134,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52804_cor_O8.fil,528.04,6.4e-05,0.125,71.93917565153893,24188
135,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52805_cor_O8.fil,528.05,6.4e-05,0.125,72.4540069483394,24188
136,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52806_cor_O8.fil,528.06,6.4e-05,0.125,73.00280027565479,24189
137,/data1/omar/sfxc/frb240114a/p47027_10_o8_60383.26844/dm_opt/p47027_10_64us_500KHz_StokesI_DM52807_cor_O8.fil,528.07,6.4e-05,0.125,73.06357752857434,24189
